,epoch,acc,iou,dice,sens,spec
23,23,0.9814077923374791,0.6816239752756652,0.8100971284733024,0.754435289450871,0.9940173709264366
24,24,0.9816586283906814,0.6854795074911528,0.8127587690789212,0.757628514882057,0.9941047396390669
25,25,0.9815078257553039,0.6831239538808023,0.8110959392081025,0.7555458081024949,0.9940612639791222
26,26,0.982129815925834,0.6929820247234837,0.8180414012042425,0.7645384837542811,0.9942182159872466
27,27,0.9820723640982822,0.6921024505169161,0.8174849170190032,0.763943001307467,0.9941906549276844
28,28,0.9821905379974714,0.6941537293054725,0.8187854078508192,0.76559845606486,0.9942234251447903
29,29,0.9824431762900404,0.6980784860669925,0.8215793021904525,0.7693637314663139,0.9942809186315024
30,30,0.9822280309213105,0.6944662375796226,0.8186422147417581,0.7647039226947292,0.9943126973605925
31,31,0.98252883745778,0.6992330743420508,0.8223424675644085,0.7696324699027564,0.9943564069527452
32,32,0.9828344697272906,0.704046278070378,0.8256970253041995,0.7740835146878355,0.9944317382509991
33,33,0.9829114907851784,0.7051750165159985,0.8265044915099298,0.774624928511599,0.9944829580283934
34,34,0.9834732937235986,0.7142028843843808,0.8326868525435848,0.7827018768556656,0.9946272543040655
35,35,0.9832343454322507,0.7103895610699089,0.8299890455379281,0.7789931986280667,0.9945810680748314
36,36,0.9835271178394236,0.7149655017000373,0.8331599152216347,0.78280214084092,0.9946784989167285
37,37,0.9838902959900517,0.7207601780212054,0.8371213712999898,0.7877309384845919,0.9947880309435629
38,38,0.9835411670707888,0.7151758893523165,0.8334219478150849,0.7832129400584006,0.9946705046840894
39,39,0.984075856945848,0.7236942578387516,0.8391768158443512,0.7903709557428155,0.9948372331357771
40,40,0.9840094133089947,0.7225827994526074,0.8383475697489196,0.7892191201768896,0.9948310901721319
41,41,0.9842269797158497,0.7262169688299138,0.8407643347658137,0.7925769670676159,0.9948741960269148
42,42,0.9844622716147412,0.7298582982952877,0.8433466092232735,0.7957247237684906,0.9949476851891446
43,43,0.9842240026881618,0.7261074757383715,0.8407673752436073,0.7925385432217711,0.9948731894775104
44,44,0.9840060965989226,0.7226405300760782,0.8383682083378556,0.789385996358369,0.9948183173133481
45,45,0.9847796979129956,0.7349609614059489,0.8466667983160224,0.7996234776832725,0.9950661484592704
46,46,0.9848548109813403,0.736185360018925,0.8475246982228372,0.8009378209870349,0.9950724128753908
47,47,0.9846679763768309,0.7331207070940284,0.8454690827156908,0.7979269825643108,0.995042466508445
48,48,0.9850161388035743,0.7387200907994342,0.8492703726214748,0.8030864961685673,0.9951233367125193
49,49,0.985146427346814,0.7408748820263852,0.8505970487991968,0.8045707276111008,0.9951784045145076
50,50,0.9841448730358513,0.7248706455512713,0.839864033204253,0.7912843099204443,0.9948593451771685
51,51,0.9853263255409015,0.743770769046199,0.8526441866672168,0.8074845074005025,0.9952064212611926
52,52,0.9853790708447016,0.7446286274540809,0.8530658776721647,0.8075745080107002,0.9952570953035867
53,53,0.9847087539652343,0.7337491743026241,0.8459150928963897,0.7987441335634519,0.9950401158102097
54,54,0.9854009822812132,0.745006531316747,0.8533614389998938,0.8082311127775459,0.9952437470677078
55,55,0.9856216809762421,0.7483953907284685,0.8556724658576391,0.8108203890182639,0.9953328561718746
56,56,0.985414717626828,0.7452053783401367,0.8535212922480798,0.8085945388001781,0.9952380545036768
57,57,0.9857974376088829,0.7514041864102886,0.8575530627401926,0.8134637670491331,0.9953715256465379
58,58,0.9854055851377467,0.7449714538230691,0.8532982619218928,0.8076767738788359,0.9952794023418939
59,59,0.985572493044279,0.7476054423598832,0.8551155508205455,0.8100754889429257,0.9953223183270423
60,60,0.9858440128705834,0.7521366392092038,0.8580878958586724,0.8141873347502883,0.9953804866921517
61,61,0.9853069383290506,0.7435901368497521,0.8524556736792287,0.8074655555268769,0.9951870103356659
62,62,0.9855902026737889,0.7480358869157812,0.8554410428129217,0.8109649315636646,0.9952916014258579
63,63,0.985223987890828,0.7422973116238912,0.8515046655490834,0.8061214145473254,0.9951741238755565
64,64,0.9858466055124037,0.7522726817637362,0.8581189420274509,0.8144759941165165,0.995367187806355
65,65,0.9858025860401892,0.7514751406126124,0.8576133131019531,0.8136429743420693,0.9953670033844568
66,66,0.9859078013768761,0.7531753578173217,0.8587894008685184,0.8152405597189422,0.9953893060966205
67,67,0.9859517469841946,0.7537992945922318,0.859206513691974,0.8154417220302808,0.9954245217064376
68,68,0.9842417544575148,0.7264102280780833,0.8408141725806779,0.7925082073416762,0.9948936104774475
69,69,0.9856148347739251,0.7484791602498742,0.8556524558413413,0.8111989509354356,0.9953045997247901
70,70,0.9855593406064536,0.7476082484247863,0.8551445654643479,0.8109386257266485,0.9952604845967344
71,71,0.9860857162744768,0.7560991223460884,0.8606980010386436,0.8177782241054761,0.995436125705319
72,72,0.9860060525837765,0.7547791323033712,0.8598371104848,0.81645940885108,0.9954253012134183
73,73,0.9854344395540093,0.7457069833112019,0.8537758779461666,0.8091407496762532,0.995228524970752
74,74,0.985915960323426,0.7534303452058505,0.8589191090676093,0.8156408662757566,0.9953756808273254
75,75,0.9854203243088978,0.745393342228346,0.8535579902830944,0.8086607584389307,0.9952402914403587
76,76,0.9859207878189702,0.753383229336431,0.8589358185568163,0.8155017118620617,0.9953885080032451
77,77,0.9858770416949385,0.7527942104685691,0.8582995436204377,0.8144134691646022,0.9954027895645429
78,78,0.9840669569469267,0.7238277837794315,0.8390957584945105,0.7907935960959362,0.9948043582900878
79,79,0.9847034453063883,0.734099139449417,0.8459247578215855,0.7995727387487247,0.994988477358254
80,80,0.9861273308915477,0.7567678907866119,0.8611617520932229,0.818364869202337,0.9954474598810237
81,81,0.9861975945131753,0.7579282547837944,0.8619015006929316,0.8192109936668027,0.9954746216535568
82,82,0.9861718818385113,0.7575827803342573,0.8615988406442827,0.8189978730934923,0.9954593207246514
83,83,0.9860586112224927,0.755620880312817,0.8603638727818766,0.8171891097420005,0.9954402446746826
84,84,0.9858713523354582,0.7525005944633997,0.8582894409536034,0.8141174031201229,0.9954132317535339
85,85,0.9858993009854389,0.753136440630882,0.8586847072327009,0.8152191451480312,0.9953815272097947
86,86,0.9849071791095119,0.737294981877009,0.848140771350553,0.8023129703216655,0.9950512958470211
87,87,0.9852517771144067,0.7427673807708166,0.8518712203348836,0.8069396158379893,0.9951580021009651
88,88,0.9858390007929135,0.7520881734227621,0.8580680462301419,0.8143374564186219,0.9953668572569406
89,89,0.9851357246278435,0.7409730055319366,0.8506364219932145,0.8054949112476841,0.9951157640385372
90,90,0.985224599158892,0.7423502078620337,0.8515581235449802,0.8065341811987662,0.9951518352634163
91,91,0.9861855603033497,0.7577529911712934,0.8616977476625032,0.8189381439519184,0.9954770763394654
92,92,0.9855459084113439,0.7474593678789754,0.85498518841241,0.8107294808792812,0.9952579259231527
93,93,0.984318073558551,0.7277922614287304,0.8416504799037852,0.7938942484637742,0.9948971696117873
94,94,0.9829015683743262,0.7055475213514861,0.8262293563094191,0.7749772884192005,0.9944529100771873
95,95,0.981749310288378,0.6882877913854455,0.8146745514485144,0.7632749098282988,0.9938867715417697
96,96,0.9835841115764392,0.7169621083685147,0.8345298816760381,0.7875692334867292,0.9944738197711206
97,97,0.9843595851493138,0.7291567732569992,0.8428620478158356,0.7978326061400034,0.9947221870383909
98,98,0.984714658670528,0.7346562933857723,0.8465845863665303,0.8020322553573116,0.9948636750059743
99,99,0.9848839018934517,0.7372863079591464,0.8482997443086358,0.803958686929877,0.9949352955946358
100,100,0.9853602476337905,0.7449798159381394,0.8533650769661831,0.8103454680212082,0.9950832847946434
101,101,0.9854133425540822,0.7457931637763977,0.8539460939104839,0.8109804496008862,0.9951040504440185
102,102,0.985555015584474,0.748166107202089,0.8554042872562203,0.8129048823348938,0.9951466831468767
103,103,0.9856890497669097,0.7502035719733084,0.8567921315790504,0.8144041338274556,0.9952048718608836
104,104,0.9858737515826379,0.7531125103273699,0.8587588022152582,0.8167004731073174,0.9952722616413588
105,105,0.9860635226772677,0.7563017143677639,0.8607497958726781,0.8194335207182873,0.9953207380028182
106,106,0.9861205173756487,0.7571254016891602,0.8613715336848331,0.8201317106203366,0.9953421101134311
107,107,0.9862109395445035,0.7585576207086604,0.8622438385281511,0.8209078915977991,0.9953944349801669
108,108,0.9863475990551774,0.7608377589012987,0.8637401855761005,0.8230617613561692,0.9954190267029629
109,109,0.9863606632076284,0.7610560887923805,0.8638435220846565,0.8230848700128576,0.995431534545396
110,110,0.986532373133526,0.7637715826752365,0.8656430878946858,0.8252914051214854,0.9954901962511001
111,111,0.9861884540127169,0.7582175390374276,0.8620101673308239,0.8207888976540617,0.9953773141868653
112,112,0.9866780694774402,0.7661675004869379,0.8671720136878311,0.8271559233306557,0.9955404041915812
113,113,0.986629337553055,0.7652904658868749,0.8666036736260179,0.8261283919695885,0.9955460507703083
114,114,0.9866857959698605,0.7662609307676234,0.8672530628660674,0.8272197235335585,0.9955450150594917
115,115,0.9868025595462451,0.7681253305686417,0.868460111239905,0.8286536029910528,0.9955886048014446
116,116,0.9869606171243934,0.7706828183063896,0.8700781530270012,0.8305095637677818,0.9956523340235475
117,117,0.9866859661315077,0.7661391065646244,0.8671424263908017,0.8265659908453623,0.9955815108873511
118,118,0.9869669235201293,0.7707617864493401,0.8701638609811824,0.8306901349175361,0.995648961714519
119,119,0.9870736206411034,0.7725253037868007,0.8712955660397007,0.8321683901932931,0.9956794605460219
120,120,0.9869816843219983,0.7709620421932589,0.8703067703272707,0.8307316490719395,0.9956622351241368
121,121,0.9870905775216318,0.7727693035717933,0.8714600287137493,0.8322368927540318,0.9956935533592778
122,122,0.9871842987755294,0.7742966641021031,0.8723987949791775,0.8333244491969386,0.9957320600427607
123,123,0.9872246693859819,0.7749417521940765,0.8728226601116119,0.8338207187511588,0.9957471050882852
124,124,0.987301855638463,0.776122183248561,0.8735824816970414,0.8345392955246792,0.9957886580177533
125,125,0.9872295669009609,0.7750887912447735,0.8728920415204059,0.8340721811338138,0.995738301866798
126,126,0.9872286784392531,0.7749994406777043,0.8728325365371602,0.8336807909191296,0.9957591101366986
127,127,0.9873346325851255,0.7767205155023964,0.8739783895272081,0.8352750259381468,0.9957823814243398
128,128,0.9874078182763951,0.7779382752474918,0.8747393030633208,0.8362585168371919,0.9958049946574754
129,129,0.9874186358785116,0.7781051025595717,0.8748244149710542,0.8363171657246928,0.9958131542449357
130,130,0.9874452471092183,0.7784079471903462,0.8750739640766575,0.8362897515937846,0.9958427671783714
131,131,0.9876322129400827,0.7816705923247081,0.8770417444488053,0.8390530235664819,0.9958866065548312
132,132,0.9874950573649458,0.7792750464011264,0.8755732789154975,0.8369418999520681,0.9958591140726561
133,133,0.9875454681534921,0.7800993856883818,0.8760718224189614,0.8374679737514065,0.9958830988535317
134,134,0.9873117049855571,0.7763653312639524,0.8737118716842385,0.8348614690444802,0.995781155363206
135,135,0.9875632543717662,0.7804767144944078,0.8763305290091422,0.838149451600608,0.9958640159137787
136,136,0.9877088625905335,0.782815027140802,0.8777904045838182,0.8395879858283586,0.9959377918833046
137,137,0.9876979086347806,0.7825286635147628,0.877646523617929,0.8392794627335763,0.9959433711664651
138,138,0.987771376646975,0.7837854793635748,0.8784469939688201,0.8404085280433777,0.9959581934957094
139,139,0.9877391162739005,0.7832410838655246,0.8781233917000473,0.84005058596852,0.9959440274584678
140,140,0.9878396701107743,0.7848795770957906,0.8791311383247375,0.8412343837240691,0.9959844017541537
141,141,0.9877785067724926,0.7838377742677607,0.878469263513883,0.8401792616613449,0.9959784597158432
142,142,0.9878216214397902,0.7846307852255401,0.8789692755027484,0.84111372918211,0.995972054940398
143,143,0.9879308064137736,0.7864060140745615,0.8801057875476858,0.8425585656396805,0.9960070353361868
144,144,0.9878823800433066,0.78550467055331,0.8795478699668762,0.8415026759268135,0.9960145785283017
145,145,0.9878731841041196,0.785381164281599,0.8794933911613239,0.8415777745746797,0.9960007009006315
146,146,0.9878121093716673,0.7844384174834016,0.8788389320014626,0.8408487740383354,0.9959767315015998
147,147,0.9879621171182201,0.7869293939682745,0.8804066051398555,0.8428638117608204,0.9960231284300486
148,148,0.9877671107489575,0.7836989463977916,0.878355227170452,0.840210691254626,0.9959646822303854
149,149,0.9880205232609984,0.7878540821613804,0.8810274402300516,0.8435473844248761,0.9960468031706349
150,150,0.9881235300212778,0.7895213118804398,0.8820517718471507,0.8447690002059424,0.996087664718269
151,151,0.987956985030123,0.7868705731566235,0.8803691556376796,0.8429604682230181,0.9960123409507096
152,152,0.9880086178741148,0.7876707802536667,0.8809006933563499,0.8434824320257351,0.9960378429261587
153,153,0.9881105762656017,0.789375269765495,0.8819677177616345,0.8449078674918862,0.9960662745019441
154,154,0.988071067999768,0.7886629138262041,0.8815158395677485,0.8440034304575253,0.9960748151104938
155,155,0.9880676939282366,0.7886426714799737,0.8814879186371322,0.8441137564118191,0.9960651258307118
156,156,0.9881117882267121,0.7893778167424663,0.881991766633526,0.8448668522860414,0.9960698347578767
157,157,0.988121166665067,0.7894826518592014,0.8820260279281165,0.8446518375027564,0.9960916796999593
158,158,0.9878917567191585,0.7857717251585375,0.8796696776664386,0.8419979934089927,0.9959969591068966
159,159,0.9882337676901971,0.7914078189160234,0.8832262762451685,0.846448595004697,0.9961107140907677
160,160,0.9882726028401364,0.7919516861438751,0.8835665916883817,0.8464219720773799,0.9961531881683616
161,161,0.9881871978762329,0.7906858691925643,0.8827210687181001,0.8457709523618863,0.9960992063886376
162,162,0.988217600571212,0.7910288718118462,0.8830232344647889,0.8458573880695528,0.9961264947409271
163,163,0.9883242959296832,0.7928358500683179,0.8841221366197832,0.8472281535786967,0.9961629623687396
164,164,0.9881954310081338,0.7907467295405686,0.8828220776011867,0.8457291086194336,0.9961102204297179
165,165,0.9882972517641642,0.7923894441255959,0.8838472342298876,0.8469843175462497,0.9961479631482913
166,166,0.9882804820294021,0.7920957800521645,0.8836681035257155,0.8466885394306594,0.9961466935052666
167,167,0.9883149495368363,0.7926718981996659,0.8840491222117537,0.8471764720255329,0.9961559682764033
168,168,0.9881259262241343,0.7896011891544507,0.8820956934203383,0.8448620420950715,0.9960850248093246
169,169,0.9881823854420775,0.7905247815514124,0.8826575104587822,0.8454900887063754,0.9961097301334463
170,170,0.9883446517170117,0.793119288900847,0.8843584310623908,0.847538167270281,0.9961672297088049
171,171,0.9884067709727954,0.7941764452124155,0.8850109803099786,0.8483916215037787,0.9961853839697377
172,172,0.9884963338413546,0.7957228127346244,0.8859490946095477,0.8497575043991048,0.9962040394224146
173,173,0.9883927509028424,0.7939121290560691,0.8848151518132097,0.8479568653850145,0.9961947394955543
174,174,0.9884011054872185,0.794058302076914,0.8848697804315115,0.8478871101653704,0.9962074315996581
175,175,0.9884917444439345,0.795527008752669,0.885797200023487,0.8490056097507477,0.996240968986224
176,176,0.9885310003513931,0.7961335017155575,0.8862436191048674,0.8496792584016759,0.9962449790008606
177,177,0.988371296114819,0.7935775238019164,0.8845984809180741,0.8477921258377773,0.9961812443310215
178,178,0.9884057174767217,0.7941482802552562,0.8849662181831175,0.8482548865259335,0.9961918674169048
179,179,0.9884317919451703,0.7945960955594176,0.8852454752370875,0.8486729414873225,0.9961961663217955
180,180,0.9886670809599661,0.7984375513048583,0.8876639258476996,0.8515876669396636,0.9962825980237735
181,181,0.9884514122880915,0.7949235458527842,0.885417714715004,0.8487606026152129,0.9962120070572822
182,182,0.988524567696356,0.7961107647867613,0.8861726101047249,0.8496477812208155,0.9962399369606407
183,183,0.9885344298616532,0.796266282117495,0.8862920888969975,0.8499073916545479,0.9962359248630462
184,184,0.9886278325832019,0.7977514065081074,0.8872388147859163,0.8508810219905709,0.996280427421293
185,185,0.9885947109871013,0.7972920897506899,0.8869008186363405,0.8506014196462529,0.9962609974286889
186,186,0.988594495641288,0.7972593416449845,0.886911190325214,0.8506164542769873,0.9962599343189629
187,187,0.9885446277036462,0.7964141247093036,0.8863766102060195,0.8498838273107364,0.9962480004115771
188,188,0.9886218761244128,0.7976921816026011,0.8872120508583643,0.8510259747184733,0.9962660854542127
189,189,0.9883076736042576,0.7925372146150117,0.8839236055651019,0.8469795228973511,0.9961592317909322
190,190,0.9886422870300149,0.7980755299970668,0.8873917785703495,0.8512665562091335,0.9962742637882951
191,191,0.9886420115988742,0.7980088001938277,0.8873706208441847,0.8509675479063423,0.9962905856870836
192,192,0.9887114305009124,0.7991292633677042,0.8880841017410319,0.8517703454020202,0.9963192622507772
193,193,0.9883078003442416,0.7925044476024566,0.8838643631947938,0.8465224602209624,0.9961847557175544
194,194,0.9887449819875019,0.7996829118459455,0.888424821758783,0.8522694774212376,0.9963269474044922
195,195,0.9888799748113078,0.8019693695729778,0.8898251095125752,0.8541440721801532,0.9963652975456689
196,196,0.9888496256323271,0.8014012720956597,0.8895174703931296,0.8536489673199192,0.9963607656699355
197,197,0.9886648211107459,0.7984631253827003,0.8876664675371622,0.8516680055087612,0.9962757474953129
198,198,0.9887659461587988,0.8001265601124815,0.8886700429583109,0.8528671637978605,0.9963158715155817
199,199,0.9886807211304224,0.7986987765117358,0.8878146683977496,0.8518052730829485,0.9962849073833034
