,epoch,train_loss,val_loss
50,50,0.3727229577238842,0.4552235947921872
51,51,0.3715013640542184,0.46098843682557344
52,52,0.37085446330808824,0.4661414911970496
53,53,0.36758621261324936,0.438485462218523
54,54,0.364188553985729,0.4433875856921077
55,55,0.36167124714902654,0.4602892827242613
56,56,0.36189375240956584,0.4360874183475971
57,57,0.36301797019538057,0.4577191062271595
58,58,0.36039666030355677,0.44250085297971964
59,59,0.3550709779224088,0.4870055625215173
60,60,0.3520684057986864,0.44171029422432184
61,61,0.3531041786234866,0.4643136290833354
62,62,0.34859456009762263,0.4432576671242714
63,63,0.3474205980698268,0.45425666868686676
64,64,0.34793832625753135,0.4367675743997097
65,65,0.34477950440299127,0.456729618832469
66,66,0.34334604426096843,0.4610144402831793
67,67,0.339735734206374,0.45449963212013245
68,68,0.3401844408563388,0.44031416438519955
69,69,0.33571699582120423,0.45826520677655935
70,70,0.33533170594963974,0.4331338908523321
71,71,0.3333582383009695,0.44359489623457193
72,72,0.33174756698070035,0.45134470518678427
73,73,0.330363852682934,0.4460057346150279
74,74,0.3310594938455089,0.4368795156478882
75,75,0.32670579722491644,0.45335710141807795
76,76,0.3274701628633725,0.4469617176800966
77,77,0.3258376586180861,0.43841620441526175
78,78,0.3255453707389934,0.4319656202569604
79,79,0.32286241562456214,0.43631573021411896
80,80,0.31989643939079776,0.44140747748315334
81,81,0.32011597355206806,0.42946865875273943
82,82,0.32049544556166537,0.437505423091352
83,83,0.3176891679565112,0.4348816489800811
84,84,0.31411121304958095,0.4368776064366102
85,85,0.3138523653790515,0.43136659264564514
86,86,0.31450469231092804,0.4348010718822479
87,87,0.3144322788362862,0.4276915341615677
88,88,0.3116371525872138,0.42746718879789114
89,89,0.3089986130274752,0.4252743050456047
90,90,0.30912641155463394,0.43282152712345123
91,91,0.31010447738952535,0.430647243745625
92,92,0.305346474932727,0.42470347974449396
93,93,0.3049765558492753,0.4410266885533929
94,94,0.30423545701208937,0.43805622588843107
95,95,0.30487157420445515,0.4418110987171531
96,96,0.3014050820662129,0.4423792976886034
97,97,0.29962777001883395,0.43003369215875864
98,98,0.2986845750642079,0.42679312732070684
99,99,0.29952242521829503,0.42664302978664637
100,100,0.2964638323392919,0.43726343382149935
101,101,0.2971014833097817,0.44000064861029387
102,102,0.2972224371567849,0.4325679652392864
103,103,0.2935634358756004,0.44015043694525957
104,104,0.29376445710659027,0.43919495958834887
105,105,0.2924068264102423,0.43235415779054165
106,106,0.29113900036581103,0.44077180698513985
107,107,0.28967807145528895,0.4271200429648161
108,108,0.2863022755551082,0.4359845705330372
109,109,0.28728423700217276,0.43413952831178904
110,110,0.28616377126465564,0.42600941099226475
111,111,0.28475517314928833,0.4346964471042156
112,112,0.2839791849255562,0.432668961584568
113,113,0.28378914801343796,0.42149500362575054
114,114,0.28339554938257383,0.4365686671808362
115,115,0.28162951655285334,0.4391577700152993
116,116,0.2859870337190167,0.4305377546697855
117,117,0.28244470861009374,0.4317484889179468
118,118,0.2800292136367931,0.4253877578303218
119,119,0.2790734457873529,0.450735648162663
120,120,0.2783932260447933,0.4266442349180579
121,121,0.27673377441142194,0.43040188401937485
122,122,0.2786411107067139,0.4265723768621683
123,123,0.27627887344488533,0.43651321437209845
124,124,0.27418780903662404,0.436082367785275
125,125,0.2741604894399643,0.4370110034942627
126,126,0.2727004002819779,0.43733370397239923
127,127,0.27362993119224427,0.4368082405999303
128,128,0.2729459495473934,0.43246151972562075
129,129,0.2723367480180597,0.4285996314138174
130,130,0.27139751853481414,0.43569834902882576
131,131,0.2681792885545761,0.4303872874006629
132,132,0.26883814700188174,0.4446726031601429
133,133,0.26773564813918965,0.44504763185977936
134,134,0.26715581062980875,0.43426069151610136
135,135,0.26686312698869297,0.4466360788792372
136,136,0.26750908335370405,0.43244265858083963
137,137,0.2644320796894771,0.4415535647422075
138,138,0.2639342206780628,0.4344338569790125
139,139,0.26465225900693606,0.437071836553514
140,140,0.26318458427665054,0.44363730773329735
141,141,0.2617252729432557,0.43291244842112064
142,142,0.263767526354841,0.4443307211622596
143,143,0.25997782266268166,0.43709858506917953
144,144,0.2587135451775725,0.4389262041077018
145,145,0.25892108983250073,0.4272215412929654
146,146,0.2584227382816294,0.4317841939628124
147,147,0.2600001904272264,0.437120895832777
148,148,0.2566387928942198,0.4531874042004347
149,149,0.25942446131219143,0.4359585987403989
150,150,0.2576322314399545,0.4273750754073262
151,151,0.2552345474400828,0.4530034400522709
152,152,0.25874987036310215,0.4357963390648365
153,153,0.2567233500942107,0.434575985185802
154,154,0.2538272701604392,0.44061995204538107
155,155,0.25360666103260493,0.4299527173861861
156,156,0.25090645894568453,0.4488985789939761
157,157,0.25116550666029736,0.4371679136529565
158,158,0.252256373324061,0.43373527470976114
159,159,0.25180161640208254,0.4302727058529854
160,160,0.2516847274476482,0.44312882237136364
161,161,0.2529562475380077,0.4720717575401068
162,162,0.2517236106658495,0.43947779200971127
163,163,0.24808748939665415,0.4447564100846648
164,164,0.24800265876836675,0.43715128023177385
165,165,0.2490975872002622,0.4425006862729788
166,166,0.24765406933522993,0.4500793097540736
167,167,0.24650324216132524,0.4436301840469241
168,168,0.2463141934525582,0.42999379988759756
169,169,0.24660250576593543,0.45007148291915655
170,170,0.24340625844335043,0.45070163533091545
171,171,0.243730546886562,0.44002286810427904
172,172,0.24413921195332722,0.45144237391650677
173,173,0.2417131477305966,0.44529395271092653
174,174,0.24119343648674668,0.44253454357385635
175,175,0.24221321387637046,0.4393414035439491
176,176,0.24259153849655582,0.4473979827016592
177,177,0.2414765420459932,0.435767101123929
178,178,0.24024429372561876,0.4404255347326398
179,179,0.24050070081026323,0.44349353946745396
180,180,0.2398114771612229,0.436923673376441
181,181,0.23939288912280912,0.4477559234946966
182,182,0.23895172358200115,0.44233644288033247
183,183,0.24069067923932946,0.44240060448646545
184,184,0.23690081147416944,0.4475338011980057
185,185,0.2364557419893562,0.44445445761084557
186,186,0.23762801970525455,0.44024576991796494
187,187,0.23503661115643798,0.45009573455899954
188,188,0.23564410658292873,0.4654630981385708
189,189,0.2354728670049739,0.4404435781762004
190,190,0.23441849745089008,0.4534895196557045
191,191,0.2351817959739316,0.4412055825814605
192,192,0.23449381152468343,0.4476184407249093
193,193,0.2342256258732529,0.4514336371794343
194,194,0.23729647872268514,0.44824612233787775
195,195,0.2336216652265159,0.44233779422938824
196,196,0.23323685395461258,0.44592090602964163
197,197,0.236117040357923,0.4405309483408928
198,198,0.2319873924697599,0.437829103320837
199,199,0.23035459028136346,0.44339070841670036
