,epoch,train_loss,val_loss
67,67,0.2821875174119267,0.3979452730171264
68,68,0.27845798228536883,0.39826878668769955
69,69,0.28208986990233903,0.39523310699160136
70,70,0.28127040537775205,0.39724233510002255
71,71,0.2810136928193031,0.391560002924904
72,72,0.2735387658880603,0.39584684324642966
73,73,0.2774336903646428,0.3949285140113225
74,74,0.275807130921592,0.3923548109947689
75,75,0.2705423420956058,0.39549949670594836
76,76,0.2645930149542388,0.4146565927399529
77,77,0.26825854642897523,0.40993343033487833
78,78,0.2718913514287241,0.40099538460610407
79,79,0.273969179159531,0.38394838027537814
80,80,0.2631349956556674,0.38139292716033873
81,81,0.2594011916668825,0.3913313599805983
82,82,0.2614405325023077,0.3931433567925105
83,83,0.25695483218277654,0.3955816333256071
84,84,0.2619689035239399,0.39157494051115854
85,85,0.2577393904168119,0.39026018054712386
86,86,0.2557067036308268,0.3978758792555521
87,87,0.256167925693976,0.3907177005968397
88,88,0.25489325412819464,0.3830734325779809
89,89,0.24985594859206547,0.3909963932302263
90,90,0.2530627039571603,0.39274287933395025
91,91,0.25052803742789453,0.3973985964816714
92,92,0.24827978868157632,0.3950602062164791
93,93,0.2496846119162216,0.4040726773322575
94,94,0.2451433768115377,0.3970469671582419
95,95,0.24480955687261396,0.3941096885809823
96,96,0.24671810008184883,0.3924349702539898
97,97,0.24321904630270055,0.4054245877833593
98,98,0.2391304336488247,0.38999676515185644
99,99,0.2384666567768461,0.39331007855279104
100,100,0.2349596933651996,0.40587512415552895
101,101,0.23871392384171486,0.3932563813905867
102,102,0.2393968318018221,0.39848478067488896
103,103,0.23550715734080602,0.3919214289339762
104,104,0.23453111994651057,0.3988737215598424
105,105,0.23818776259819666,0.3893187774552239
106,106,0.23079961634451343,0.3861902223693
107,107,0.23246455004298558,0.39551910048439387
108,108,0.23629477351743688,0.3939941019292862
109,109,0.23050727178492852,0.3928292923503452
110,110,0.227832668571062,0.39797677501799567
111,111,0.2258811293029657,0.3959937809951722
112,112,0.23020438309158048,0.4001524036838895
113,113,0.2269667182317985,0.40178974540460677
114,114,0.22513758270971237,0.39997788861630457
115,115,0.22436542772958357,0.39641867246892715
116,116,0.2228248281584632,0.3840841825992342
117,117,0.22199580513982362,0.3946772643498012
118,118,0.2187578511494462,0.3945690771890065
119,119,0.2191629505525994,0.39239105038226596
120,120,0.2194674820589122,0.3880703340447138
121,121,0.22622113522662912,0.39420868101574125
122,122,0.22263550421883982,0.40249917147651554
123,123,0.2158952154699833,0.39269508610642145
124,124,0.22042211121128452,0.39114574827845133
125,125,0.220457146364835,0.4033032740865435
126,126,0.2192753422805058,0.4018692024170406
127,127,0.21615700459768694,0.39186356417716495
128,128,0.21268491835523679,0.39448255442437674
129,129,0.21038376848383616,0.4027071524234045
130,130,0.21005676302217668,0.39278139103026616
131,131,0.21001120760876646,0.40672322019698126
132,132,0.21262195429974987,0.3971501825347779
133,133,0.21387309589052714,0.3961062923310295
134,134,0.211830837551945,0.39626551951680866
135,135,0.20829208431545124,0.4024456673198276
136,136,0.20964154689222253,0.40846629511742366
137,137,0.20909821838941625,0.40149091609886717
138,138,0.2122309896093543,0.40179952789866735
139,139,0.20487334398973372,0.3998504124936603
140,140,0.20836695275639974,0.4051436824457986
141,141,0.20989441515136792,0.42325836987722487
142,142,0.21169544163570608,0.386875497206809
143,143,0.20231264176708397,0.398322147272882
144,144,0.20316339328244168,0.40083216769354685
145,145,0.20474610349503897,0.3981009740678091
146,146,0.2008670436679035,0.40752357102575754
147,147,0.19937181172351684,0.40503931140142774
148,148,0.19908500526861478,0.39690867184646544
149,149,0.2030655178892356,0.40517926476304494
150,150,0.2005175824367231,0.40011847634164116
151,151,0.19945774351557097,0.39983278938702177
152,152,0.1974919761220614,0.39891476266913944
153,153,0.1988948690955357,0.3970019495676434
154,154,0.19682439632954135,0.40774502073015484
155,155,0.2003870713774876,0.4032356072039831
156,156,0.1953170954059529,0.3966348398299444
157,157,0.19754285950173614,0.4112226863702138
158,158,0.19987421869350377,0.4152115739527203
159,159,0.19567455924166147,0.40422685562618194
160,160,0.19243082163795347,0.404852641716836
161,161,0.19371890753347387,0.39717495772573685
162,162,0.1926425051304602,0.4075814485549927
163,163,0.19311611454493255,0.41581330980573383
164,164,0.19457881721437617,0.4056514572529566
165,165,0.19255621458894462,0.4038365270410265
166,166,0.19168536589350751,0.4213100780570318
167,167,0.1956888214554838,0.4031964360721528
168,168,0.19206281923638877,0.4112139100593234
169,169,0.1924994748526363,0.40502596989510553
170,170,0.18896213570429432,0.4052988167793032
171,171,0.18862340607309855,0.3997472325960795
172,172,0.1872110824270915,0.4042632045253875
173,173,0.18715897979595328,0.4082603520817227
174,174,0.1874927872771858,0.40940511888927883
175,175,0.19037585673473215,0.4065010561829522
176,176,0.18979225375799721,0.40976565839752316
177,177,0.18905460706321142,0.40260616985578385
178,178,0.19029320223677543,0.4061062775907062
179,179,0.18451044486174661,0.40470828849171836
180,180,0.18777886301439295,0.4125356205872127
181,181,0.18445602764365493,0.4173527019364493
182,182,0.18668512062680337,0.4097726359253838
183,183,0.18138882409661047,0.40997676527689375
184,184,0.18376404780053324,0.41335738651336185
185,185,0.18276663501096027,0.42081516460766866
186,186,0.18313143198047915,0.4187252578281221
187,187,0.18666132166981697,0.4088606784741084
188,188,0.18672252454424418,0.40447440696141074
189,189,0.17985603738055433,0.41113888413187055
190,190,0.18001494676836075,0.40716630385981667
191,191,0.18883457052851876,0.40892799718985484
192,192,0.1815155551478427,0.416985628623811
193,193,0.1807127239442961,0.40640220046043396
194,194,0.18157121967724574,0.4095531474976313
195,195,0.18028882378211586,0.4086978222642626
196,196,0.17638881909110213,0.41120521913445185
197,197,0.17869809690502383,0.40894727952896603
198,198,0.1774999709219061,0.41812887314766173
199,199,0.1747596490206898,0.4135620409534091
